latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,source_dataset
8.63034,80.41752,330.56,0.45,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,300.01,2.87,D,VIIRS_SNPP_NRT
8.63077,80.51368,330.62,0.45,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,298.18,2.23,D,VIIRS_SNPP_NRT
8.63132,81.00479,333.42,0.49,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,297.24,5.65,D,VIIRS_SNPP_NRT
8.63193,81.00928,332.22,0.49,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,297.39,5.65,D,VIIRS_SNPP_NRT
8.63581,81.0042,349.95,0.49,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,297.53,5.65,D,VIIRS_SNPP_NRT
8.64029,81.00357,335.44,0.49,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,298.03,5.52,D,VIIRS_SNPP_NRT
8.6409,81.00806,344.56,0.49,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,298.64,5.52,D,VIIRS_SNPP_NRT
8.64538,81.00743,330.4,0.49,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,298.22,5.52,D,VIIRS_SNPP_NRT
8.66234,80.83396,339.9,0.48,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,296.36,10.8,D,VIIRS_SNPP_NRT
8.66597,77.40293,332.62,0.45,0.39,2026-09-04,835,N,VIIRS,l,2.0NRT,304.58,6.07,D,VIIRS_SNPP_NRT
8.66727,80.25673,332.11,0.44,0.46,2026-09-04,835,N,VIIRS,n,2.0NRT,299.3,4.23,D,VIIRS_SNPP_NRT
8.69263,80.37619,337.9,0.44,0.46,2026-09-04,835,N,VIIRS,n,2.0NRT,299.88,4.7,D,VIIRS_SNPP_NRT
8.69724,80.86597,338.31,0.48,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,299.35,7.55,D,VIIRS_SNPP_NRT
8.69836,80.86498,342.87,0.48,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,300.12,7.89,D,VIIRS_SNPP_NRT
8.72472,80.76887,330.69,0.47,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,297.64,4.75,D,VIIRS_SNPP_NRT
8.73204,77.86298,347.6,0.48,0.4,2026-09-04,835,N,VIIRS,n,2.0NRT,304.0,16.91,D,VIIRS_SNPP_NRT
8.75154,80.99869,334.21,0.49,0.49,2026-09-04,835,N,VIIRS,n,2.0NRT,298.07,4.67,D,VIIRS_SNPP_NRT
8.78943,80.33366,334.56,0.44,0.46,2026-09-04,835,N,VIIRS,n,2.0NRT,299.39,4.95,D,VIIRS_SNPP_NRT
8.78999,80.3377,330.83,0.44,0.46,2026-09-04,835,N,VIIRS,n,2.0NRT,298.4,4.95,D,VIIRS_SNPP_NRT
8.79438,80.59402,331.67,0.46,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,297.94,5.05,D,VIIRS_SNPP_NRT
8.80461,80.57121,336.59,0.46,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,298.35,4.76,D,VIIRS_SNPP_NRT
8.80897,80.57063,343.08,0.46,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,298.49,4.76,D,VIIRS_SNPP_NRT
8.81464,77.83777,342.22,0.48,0.4,2026-09-04,835,N,VIIRS,n,2.0NRT,304.59,11.75,D,VIIRS_SNPP_NRT
8.84638,77.70205,345.51,0.47,0.4,2026-09-04,835,N,VIIRS,n,2.0NRT,310.41,22.48,D,VIIRS_SNPP_NRT
8.88569,77.40527,339.72,0.45,0.39,2026-09-04,835,N,VIIRS,n,2.0NRT,306.78,5.49,D,VIIRS_SNPP_NRT
8.92698,80.77954,349.29,0.48,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,298.2,6.77,D,VIIRS_SNPP_NRT
8.92773,77.46704,336.21,0.46,0.39,2026-09-04,835,N,VIIRS,n,2.0NRT,305.16,2.97,D,VIIRS_SNPP_NRT
8.93915,77.83005,339.25,0.48,0.4,2026-09-04,835,N,VIIRS,n,2.0NRT,301.79,7.77,D,VIIRS_SNPP_NRT
8.9637,80.59013,342.29,0.46,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,295.02,4.33,D,VIIRS_SNPP_NRT
8.96668,80.38145,336.94,0.45,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,299.16,3.75,D,VIIRS_SNPP_NRT
8.97304,80.59312,331.35,0.46,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,297.98,7.85,D,VIIRS_SNPP_NRT
8.97735,80.59259,347.79,0.46,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,296.95,12.24,D,VIIRS_SNPP_NRT
8.97742,80.59255,346.17,0.46,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,297.32,9.41,D,VIIRS_SNPP_NRT
8.97923,80.83057,337.07,0.48,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,297.96,7.59,D,VIIRS_SNPP_NRT
8.98429,80.83439,340.3,0.48,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,296.66,4.21,D,VIIRS_SNPP_NRT
9.10274,80.49466,331.95,0.46,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,296.92,4.45,D,VIIRS_SNPP_NRT
9.17593,78.22559,337.95,0.5,0.41,2026-09-04,835,N,VIIRS,n,2.0NRT,304.11,10.26,D,VIIRS_SNPP_NRT
9.1797,78.22505,341.55,0.5,0.41,2026-09-04,835,N,VIIRS,n,2.0NRT,304.13,10.26,D,VIIRS_SNPP_NRT
9.20293,77.64448,345.47,0.47,0.4,2026-09-04,835,N,VIIRS,n,2.0NRT,309.68,19.15,D,VIIRS_SNPP_NRT
9.20664,80.63229,330.65,0.47,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,297.42,2.25,D,VIIRS_SNPP_NRT
9.33688,76.59934,331.72,0.43,0.38,2026-09-04,835,N,VIIRS,n,2.0NRT,299.27,2.02,D,VIIRS_SNPP_NRT
9.39517,80.44724,332.52,0.46,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,294.65,5.48,D,VIIRS_SNPP_NRT
9.39581,80.44839,338.41,0.46,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,295.04,4.86,D,VIIRS_SNPP_NRT
9.414,80.58482,330.15,0.47,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,294.94,2.71,D,VIIRS_SNPP_NRT
9.41437,80.58335,335.1,0.47,0.48,2026-09-04,835,N,VIIRS,n,2.0NRT,295.97,3.4,D,VIIRS_SNPP_NRT
9.45137,80.49699,348.6,0.46,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,296.5,9.87,D,VIIRS_SNPP_NRT
9.4578,80.47879,336.28,0.46,0.47,2026-09-04,835,N,VIIRS,n,2.0NRT,295.38,3.36,D,VIIRS_SNPP_NRT
9.62262,78.11741,340.95,0.5,0.41,2026-09-04,835,N,VIIRS,n,2.0NRT,306.67,10.24,D,VIIRS_SNPP_NRT
9.95692,79.105,336.23,0.38,0.44,2026-09-04,835,N,VIIRS,n,2.0NRT,298.7,2.64,D,VIIRS_SNPP_NRT
9.95849,79.1076,342.39,0.39,0.44,2026-09-04,835,N,VIIRS,n,2.0NRT,298.57,2.39,D,VIIRS_SNPP_NRT
10.16672,78.79148,331.56,0.56,0.43,2026-09-04,835,N,VIIRS,n,2.0NRT,300.74,8.56,D,VIIRS_SNPP_NRT
10.16814,78.80172,335.48,0.56,0.43,2026-09-04,835,N,VIIRS,n,2.0NRT,300.33,6.42,D,VIIRS_SNPP_NRT
10.28257,78.88253,334.67,0.57,0.43,2026-09-04,835,N,VIIRS,n,2.0NRT,298.75,2.52,D,VIIRS_SNPP_NRT
10.31339,79.34061,330.68,0.4,0.44,2026-09-04,835,N,VIIRS,n,2.0NRT,296.16,2.09,D,VIIRS_SNPP_NRT
12.0522,78.36801,333.87,0.56,0.43,2026-09-04,835,N,VIIRS,n,2.0NRT,298.13,4.2,D,VIIRS_SNPP_NRT
12.80993,77.7602,332.58,0.52,0.42,2026-09-04,835,N,VIIRS,n,2.0NRT,298.05,3.52,D,VIIRS_SNPP_NRT
13.90749,78.06878,335.38,0.56,0.43,2026-09-04,835,N,VIIRS,n,2.0NRT,301.05,1.75,D,VIIRS_SNPP_NRT
13.93385,78.31989,344.3,0.39,0.44,2026-09-04,835,N,VIIRS,n,2.0NRT,300.15,5.9,D,VIIRS_SNPP_NRT
13.93448,78.31924,342.27,0.39,0.44,2026-09-04,835,N,VIIRS,n,2.0NRT,300.78,5.51,D,VIIRS_SNPP_NRT
14.5526,77.48568,330.23,0.53,0.42,2026-09-04,835,N,VIIRS,n,2.0NRT,293.53,2.5,D,VIIRS_SNPP_NRT
14.9584,75.91736,334.21,0.45,0.39,2026-09-04,837,N,VIIRS,n,2.0NRT,296.21,2.59,D,VIIRS_SNPP_NRT
15.17642,76.65735,335.25,0.49,0.4,2026-09-04,837,N,VIIRS,n,2.0NRT,297.04,5.16,D,VIIRS_SNPP_NRT
15.18196,76.64268,333.96,0.49,0.4,2026-09-04,837,N,VIIRS,n,2.0NRT,295.73,3.59,D,VIIRS_SNPP_NRT
15.52757,73.99412,332.48,0.39,0.36,2026-09-04,837,N,VIIRS,n,2.0NRT,297.41,3.12,D,VIIRS_SNPP_NRT
17.6268,82.57391,330.76,0.41,0.61,2026-09-04,837,N,VIIRS,n,2.0NRT,288.86,4.48,D,VIIRS_SNPP_NRT
21.10135,72.63466,332.85,0.39,0.36,2026-09-04,837,N,VIIRS,n,2.0NRT,295.09,7.03,D,VIIRS_SNPP_NRT
21.10191,72.63843,334.26,0.39,0.36,2026-09-04,837,N,VIIRS,n,2.0NRT,293.93,7.03,D,VIIRS_SNPP_NRT
21.10636,72.64542,344.24,0.39,0.36,2026-09-04,837,N,VIIRS,n,2.0NRT,299.55,8.1,D,VIIRS_SNPP_NRT
22.41645,69.03945,333.49,0.41,0.37,2026-09-04,837,N,VIIRS,l,2.0NRT,301.9,5.64,D,VIIRS_SNPP_NRT
22.92779,70.1069,338.61,0.39,0.36,2026-09-04,837,N,VIIRS,n,2.0NRT,306.81,5.54,D,VIIRS_SNPP_NRT
22.93431,69.69743,334.99,0.4,0.37,2026-09-04,837,N,VIIRS,n,2.0NRT,304.23,3.12,D,VIIRS_SNPP_NRT
24.0682,72.24971,330.15,0.4,0.37,2026-09-04,837,N,VIIRS,n,2.0NRT,300.13,1.4,D,VIIRS_SNPP_NRT
25.9841,73.41638,340.25,0.45,0.39,2026-09-04,837,N,VIIRS,n,2.0NRT,290.2,5.6,D,VIIRS_SNPP_NRT
27.14095,72.44164,335.03,0.42,0.38,2026-09-04,837,N,VIIRS,l,2.0NRT,305.47,1.99,D,VIIRS_SNPP_NRT
28.42405,69.7006,335.37,0.38,0.36,2026-09-04,839,N,VIIRS,l,2.0NRT,306.54,3.82,D,VIIRS_SNPP_NRT
28.45174,68.14686,334.81,0.4,0.37,2026-09-04,839,N,VIIRS,n,2.0NRT,303.04,24.53,D,VIIRS_SNPP_NRT
29.33473,69.01346,344.38,0.38,0.36,2026-09-04,839,N,VIIRS,n,2.0NRT,311.99,3.84,D,VIIRS_SNPP_NRT
29.33534,69.01741,338.2,0.38,0.36,2026-09-04,839,N,VIIRS,l,2.0NRT,310.75,5.51,D,VIIRS_SNPP_NRT
29.80486,72.78429,337.49,0.46,0.39,2026-09-04,839,N,VIIRS,n,2.0NRT,299.65,4.92,D,VIIRS_SNPP_NRT
29.911,74.95192,341.22,0.39,0.44,2026-09-04,839,N,VIIRS,n,2.0NRT,299.43,5.47,D,VIIRS_SNPP_NRT
29.94049,69.95213,337.32,0.39,0.36,2026-09-04,839,N,VIIRS,n,2.0NRT,306.64,3.81,D,VIIRS_SNPP_NRT
30.47343,71.74202,331.0,0.43,0.38,2026-09-04,839,N,VIIRS,l,2.0NRT,304.84,3.21,D,VIIRS_SNPP_NRT
31.31773,72.16481,335.37,0.45,0.39,2026-09-04,839,N,VIIRS,n,2.0NRT,300.09,3.46,D,VIIRS_SNPP_NRT
31.5778,72.37859,337.86,0.46,0.39,2026-09-04,839,N,VIIRS,n,2.0NRT,297.62,5.83,D,VIIRS_SNPP_NRT
31.68232,72.20583,336.61,0.45,0.39,2026-09-04,839,N,VIIRS,n,2.0NRT,295.47,4.36,D,VIIRS_SNPP_NRT
32.24791,73.92658,332.01,0.55,0.43,2026-09-04,839,N,VIIRS,n,2.0NRT,295.3,3.62,D,VIIRS_SNPP_NRT
32.43256,71.36949,345.57,0.43,0.38,2026-09-04,839,N,VIIRS,n,2.0NRT,297.08,6.24,D,VIIRS_SNPP_NRT
27.31744,95.26737,327.06,0.43,0.38,2026-09-04,1921,N,VIIRS,n,2.0NRT,290.45,3.22,N,VIIRS_SNPP_NRT
22.05509,85.46492,302.15,0.45,0.63,2026-09-04,1923,N,VIIRS,n,2.0NRT,286.52,0.66,N,VIIRS_SNPP_NRT
22.05641,85.46532,301.04,0.45,0.63,2026-09-04,1923,N,VIIRS,n,2.0NRT,286.36,0.82,N,VIIRS_SNPP_NRT
22.22516,84.75098,301.08,0.5,0.66,2026-09-04,1923,N,VIIRS,n,2.0NRT,286.63,1.2,N,VIIRS_SNPP_NRT
22.31921,82.56583,303.93,0.69,0.74,2026-09-04,1923,N,VIIRS,n,2.0NRT,284.52,1.65,N,VIIRS_SNPP_NRT
22.32409,82.59403,303.05,0.69,0.74,2026-09-04,1923,N,VIIRS,n,2.0NRT,284.75,1.56,N,VIIRS_SNPP_NRT
23.58107,86.72517,301.92,0.39,0.59,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.24,0.65,N,VIIRS_SNPP_NRT
23.66637,85.00024,299.89,0.5,0.66,2026-09-04,1923,N,VIIRS,n,2.0NRT,284.07,1.49,N,VIIRS_SNPP_NRT
23.66674,84.99536,296.08,0.5,0.66,2026-09-04,1923,N,VIIRS,n,2.0NRT,283.69,1.49,N,VIIRS_SNPP_NRT
23.66712,85.00002,299.7,0.5,0.66,2026-09-04,1923,N,VIIRS,n,2.0NRT,284.04,2.86,N,VIIRS_SNPP_NRT
23.67289,84.9959,296.21,0.5,0.66,2026-09-04,1923,N,VIIRS,n,2.0NRT,283.89,2.91,N,VIIRS_SNPP_NRT
23.67591,86.40213,303.59,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.43,1.36,N,VIIRS_SNPP_NRT
23.67626,86.39803,315.53,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.7,1.36,N,VIIRS_SNPP_NRT
23.67852,86.08686,305.34,0.43,0.62,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.83,3.15,N,VIIRS_SNPP_NRT
23.67871,86.40009,311.2,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.8,2.46,N,VIIRS_SNPP_NRT
23.67895,86.09338,303.36,0.43,0.62,2026-09-04,1923,N,VIIRS,n,2.0NRT,283.32,1.17,N,VIIRS_SNPP_NRT
23.67909,86.396,305.97,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.43,2.56,N,VIIRS_SNPP_NRT
23.6793,86.08908,305.54,0.43,0.62,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.15,1.67,N,VIIRS_SNPP_NRT
23.67966,86.08476,304.85,0.43,0.62,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.66,1.67,N,VIIRS_SNPP_NRT
23.68225,86.3947,307.39,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.55,2.78,N,VIIRS_SNPP_NRT
23.68351,86.09599,305.12,0.43,0.62,2026-09-04,1923,N,VIIRS,n,2.0NRT,283.11,1.25,N,VIIRS_SNPP_NRT
23.68471,86.09391,302.91,0.43,0.62,2026-09-04,1923,N,VIIRS,n,2.0NRT,283.95,1.17,N,VIIRS_SNPP_NRT
23.68826,86.39115,303.86,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.4,0.91,N,VIIRS_SNPP_NRT
23.71136,86.45217,311.04,0.41,0.6,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.88,1.74,N,VIIRS_SNPP_NRT
23.71392,86.42335,307.48,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.94,1.96,N,VIIRS_SNPP_NRT
23.71992,86.41992,304.33,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,284.78,1.68,N,VIIRS_SNPP_NRT
23.73572,86.43427,307.61,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,281.7,2.56,N,VIIRS_SNPP_NRT
23.75746,85.85387,309.71,0.45,0.63,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.95,1.79,N,VIIRS_SNPP_NRT
23.75817,86.40104,303.52,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,284.47,3.31,N,VIIRS_SNPP_NRT
23.76124,86.4041,303.71,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,282.59,2.07,N,VIIRS_SNPP_NRT
23.76163,86.39988,311.81,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.21,2.07,N,VIIRS_SNPP_NRT
23.76239,86.39155,304.11,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.44,3.52,N,VIIRS_SNPP_NRT
23.76345,86.40598,299.36,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,279.21,3.69,N,VIIRS_SNPP_NRT
23.76381,86.40175,305.79,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,282.63,3.31,N,VIIRS_SNPP_NRT
23.76689,86.40472,305.75,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,279.25,3.54,N,VIIRS_SNPP_NRT
23.77262,86.36506,321.88,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.55,4.47,N,VIIRS_SNPP_NRT
23.77596,86.36807,306.29,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.7,1.85,N,VIIRS_SNPP_NRT
23.77635,86.36388,318.15,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.94,2.96,N,VIIRS_SNPP_NRT
23.77868,86.21198,304.15,0.42,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.94,1.31,N,VIIRS_SNPP_NRT
23.77907,86.2077,310.15,0.42,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,286.07,1.31,N,VIIRS_SNPP_NRT
23.7797,86.3896,302.64,0.41,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,278.49,2.79,N,VIIRS_SNPP_NRT
23.77998,86.20918,310.75,0.42,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,286.39,1.53,N,VIIRS_SNPP_NRT
23.78033,86.20491,303.18,0.42,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.92,1.53,N,VIIRS_SNPP_NRT
23.79671,86.35096,319.39,0.42,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,283.86,4.1,N,VIIRS_SNPP_NRT
23.80416,86.3309,312.49,0.42,0.61,2026-09-04,1923,N,VIIRS,n,2.0NRT,283.03,3.17,N,VIIRS_SNPP_NRT
23.82338,85.49656,302.05,0.47,0.64,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.66,1.6,N,VIIRS_SNPP_NRT
23.82546,84.57072,305.89,0.54,0.68,2026-09-04,1923,N,VIIRS,n,2.0NRT,283.26,1.88,N,VIIRS_SNPP_NRT
23.83774,85.46945,301.33,0.47,0.64,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.37,1.6,N,VIIRS_SNPP_NRT
24.31163,85.42353,303.75,0.48,0.65,2026-09-04,1923,N,VIIRS,n,2.0NRT,285.26,0.75,N,VIIRS_SNPP_NRT
19.08846,82.17459,301.41,0.68,0.74,2026-09-04,1925,N,VIIRS,n,2.0NRT,285.65,1.21,N,VIIRS_SNPP_NRT
19.0896,82.17361,300.24,0.68,0.74,2026-09-04,1925,N,VIIRS,n,2.0NRT,285.82,1.22,N,VIIRS_SNPP_NRT
19.09592,82.16854,300.28,0.68,0.74,2026-09-04,1925,N,VIIRS,n,2.0NRT,285.1,2.29,N,VIIRS_SNPP_NRT
19.09711,82.16754,303.66,0.68,0.74,2026-09-04,1925,N,VIIRS,n,2.0NRT,285.33,1.56,N,VIIRS_SNPP_NRT
20.7613,85.29581,313.55,0.45,0.63,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.42,2.27,N,VIIRS_SNPP_NRT
20.76171,85.29136,305.86,0.45,0.63,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.15,2.2,N,VIIRS_SNPP_NRT
20.78849,85.25857,306.91,0.45,0.63,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.45,2.84,N,VIIRS_SNPP_NRT
20.79477,85.25492,316.12,0.45,0.63,2026-09-04,1925,N,VIIRS,n,2.0NRT,286.91,2.9,N,VIIRS_SNPP_NRT
20.80561,85.25348,304.62,0.45,0.63,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.35,1.78,N,VIIRS_SNPP_NRT
20.80653,85.256,313.31,0.45,0.63,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.45,1.63,N,VIIRS_SNPP_NRT
20.86205,84.98914,309.94,0.47,0.64,2026-09-04,1925,N,VIIRS,n,2.0NRT,286.24,1.72,N,VIIRS_SNPP_NRT
20.86249,84.98462,316.08,0.47,0.64,2026-09-04,1925,N,VIIRS,n,2.0NRT,286.31,2.17,N,VIIRS_SNPP_NRT
20.86526,84.98695,321.87,0.47,0.64,2026-09-04,1925,N,VIIRS,n,2.0NRT,286.26,3.63,N,VIIRS_SNPP_NRT
20.89002,84.98002,311.47,0.47,0.64,2026-09-04,1925,N,VIIRS,n,2.0NRT,286.43,1.53,N,VIIRS_SNPP_NRT
20.94963,86.04832,323.89,0.4,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,288.03,2.27,N,VIIRS_SNPP_NRT
20.95,86.04442,323.28,0.4,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,288.01,2.27,N,VIIRS_SNPP_NRT
20.9512,86.04997,310.23,0.4,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.85,2.23,N,VIIRS_SNPP_NRT
20.95159,86.0461,327.1,0.4,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,288.09,2.23,N,VIIRS_SNPP_NRT
20.95199,86.04217,313.92,0.4,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.64,2.7,N,VIIRS_SNPP_NRT
20.95558,86.04523,305.01,0.4,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.63,1.4,N,VIIRS_SNPP_NRT
20.96156,86.00327,307.14,0.41,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.47,0.79,N,VIIRS_SNPP_NRT
20.96411,85.18684,307.86,0.46,0.63,2026-09-04,1925,N,VIIRS,n,2.0NRT,286.71,1.57,N,VIIRS_SNPP_NRT
20.9649,86.00615,315.28,0.41,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.92,2.12,N,VIIRS_SNPP_NRT
20.96528,86.00221,306.29,0.41,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,288.08,1.79,N,VIIRS_SNPP_NRT
20.96534,85.1733,306.0,0.46,0.63,2026-09-04,1925,N,VIIRS,n,2.0NRT,286.79,1.35,N,VIIRS_SNPP_NRT
20.96576,85.16875,309.08,0.46,0.63,2026-09-04,1925,N,VIIRS,n,2.0NRT,286.82,1.35,N,VIIRS_SNPP_NRT
20.96638,86.01173,310.73,0.41,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,288.16,2.97,N,VIIRS_SNPP_NRT
20.97015,86.01069,307.09,0.41,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,288.37,2.21,N,VIIRS_SNPP_NRT
20.97084,85.17846,307.71,0.46,0.63,2026-09-04,1925,N,VIIRS,n,2.0NRT,286.43,2.67,N,VIIRS_SNPP_NRT
20.97089,86.00281,306.17,0.41,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,288.42,1.7,N,VIIRS_SNPP_NRT
20.97126,85.17391,305.19,0.46,0.63,2026-09-04,1925,N,VIIRS,n,2.0NRT,286.74,1.35,N,VIIRS_SNPP_NRT
20.99819,86.01408,304.21,0.41,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,288.26,0.72,N,VIIRS_SNPP_NRT
20.99857,86.01012,305.85,0.41,0.6,2026-09-04,1925,N,VIIRS,n,2.0NRT,288.25,0.72,N,VIIRS_SNPP_NRT
21.07634,85.04405,307.57,0.47,0.64,2026-09-04,1925,N,VIIRS,n,2.0NRT,286.81,1.41,N,VIIRS_SNPP_NRT
21.07676,85.03937,304.32,0.47,0.64,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.05,1.41,N,VIIRS_SNPP_NRT
21.07717,85.03472,303.73,0.47,0.64,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.19,2.04,N,VIIRS_SNPP_NRT
21.67499,82.07859,301.52,0.73,0.76,2026-09-04,1925,N,VIIRS,n,2.0NRT,284.48,1.32,N,VIIRS_SNPP_NRT
21.67781,84.03859,305.65,0.55,0.68,2026-09-04,1925,N,VIIRS,n,2.0NRT,286.12,2.34,N,VIIRS_SNPP_NRT
21.67952,84.03887,306.32,0.55,0.68,2026-09-04,1925,N,VIIRS,n,2.0NRT,285.77,1.89,N,VIIRS_SNPP_NRT
21.80354,82.03689,300.24,0.74,0.76,2026-09-04,1925,N,VIIRS,n,2.0NRT,282.65,1.26,N,VIIRS_SNPP_NRT
21.92587,85.22215,315.27,0.47,0.64,2026-09-04,1925,N,VIIRS,n,2.0NRT,287.75,2.18,N,VIIRS_SNPP_NRT
22.00575,82.67023,304.37,0.68,0.74,2026-09-04,1925,N,VIIRS,n,2.0NRT,284.9,1.03,N,VIIRS_SNPP_NRT
22.00621,82.67161,300.84,0.68,0.74,2026-09-04,1925,N,VIIRS,n,2.0NRT,284.77,2.21,N,VIIRS_SNPP_NRT
13.15911,80.28068,306.72,0.77,0.78,2026-09-04,1928,N,VIIRS,n,2.0NRT,285.02,1.63,N,VIIRS_SNPP_NRT
13.1608,80.27946,307.93,0.77,0.78,2026-09-04,1928,N,VIIRS,n,2.0NRT,285.03,1.92,N,VIIRS_SNPP_NRT
7.12493,81.54601,295.77,0.53,0.67,2026-09-04,1930,N,VIIRS,n,2.0NRT,285.71,2.74,N,VIIRS_SNPP_NRT
32.72226,72.92528,304.4,0.39,0.36,2026-09-04,2101,N,VIIRS,n,2.0NRT,291.48,0.68,N,VIIRS_SNPP_NRT
33.29619,71.18684,298.59,0.44,0.38,2026-09-04,2101,N,VIIRS,n,2.0NRT,287.32,1.13,N,VIIRS_SNPP_NRT
33.54585,71.55032,305.69,0.43,0.38,2026-09-04,2101,N,VIIRS,n,2.0NRT,290.83,1.04,N,VIIRS_SNPP_NRT
33.68994,72.7104,307.47,0.4,0.37,2026-09-04,2101,N,VIIRS,n,2.0NRT,292.06,0.92,N,VIIRS_SNPP_NRT
35.96602,68.68536,298.35,0.4,0.44,2026-09-04,2101,N,VIIRS,n,2.0NRT,288.18,0.69,N,VIIRS_SNPP_NRT
35.96709,68.68774,299.05,0.4,0.44,2026-09-04,2101,N,VIIRS,n,2.0NRT,288.15,1.28,N,VIIRS_SNPP_NRT
35.97013,68.68588,299.08,0.4,0.44,2026-09-04,2101,N,VIIRS,n,2.0NRT,288.3,0.79,N,VIIRS_SNPP_NRT
