cluster_id,centroid_lat,centroid_lon,detection_count,days_active,persistence_ratio,daily_detection_rate,frp_mean,frp_median,frp_max,frp_min,frp_std,frp_sum,bright_ti4_mean,bright_ti4_max,bright_ti4_std,night_fraction,high_conf_fraction,lat_range,lon_range,spatial_extent_km,nearest_site_type,nearest_site_type_encoded,dist_to_nearest_industrial_km,dist_refinery,dist_powerplant,dist_factory,dist_volcano,dist_oil_gas,dist_industrial_zone,dist_mining,has_industrial_within_2km,has_refinery_within_5km,has_powerplant_within_5km,has_volcano_within_10km,num_industrial_sites_within_5km,is_offshore,firms_type,firms_type_mode,classification,rule_confidence,rule_reason,ml_class,ml_confidence,final_class,confidence
-1171,8.3721,80.43393,1,1,0.3333333333333333,1.0,6.87,6.87,6.87,6.87,0.0,6.87,336.87,336.87,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,476.63811743784174,533.7436332075189,500.20519394078116,485.9984441363496,2237.2215955632355,989.5354611750482,476.63811743784174,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1172,8.3754,81.1614,1,1,0.3333333333333333,1.0,3.98,3.98,3.98,3.98,0.0,3.98,336.39,336.39,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,488.0904952843479,541.8270322649076,514.2675364808756,499.3764643704328,2253.855201412462,981.5576240447771,488.0904952843479,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1173,8.37858,80.18925,1,1,0.3333333333333333,1.0,4.28,4.28,4.28,4.28,0.0,4.28,336.53,336.53,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,474.87613162478294,532.8175927958333,496.22211937370895,483.5111825459372,2231.3563637798393,992.7766188960701,474.87613162478294,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1174,8.38648,80.15206,1,1,0.3333333333333333,1.0,4.9,4.9,4.9,4.9,0.0,4.9,334.03,334.03,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,473.9708406291764,532.0254207992823,494.7048974136811,482.49191410304445,2229.73376898237,992.5717261560452,473.9708406291764,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1175,8.38703,80.15557,1,1,0.3333333333333333,1.0,4.9,4.9,4.9,4.9,0.0,4.9,346.01,346.01,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,473.9107330538621,531.9548275326622,494.7044918323394,482.44267897962817,2229.745073816116,992.4482083912366,473.9107330538621,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1176,8.4223,81.09,1,1,0.3333333333333333,1.0,3.98,3.98,3.98,3.98,0.0,3.98,340.12,340.12,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,481.2726589286974,535.3429532234312,507.26336318386507,492.4133867213761,2246.9971492358163,976.8233906727397,481.2726589286974,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1177,8.4316,80.79919,1,1,0.3333333333333333,1.0,6.05,6.05,6.05,6.05,0.0,6.05,341.2,341.2,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,474.4217293974653,529.9536552852558,499.43130118027096,484.8208017554565,2238.979809296721,978.3474956772426,474.4217293974653,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1178,8.43458,80.5528,1,1,0.3333333333333333,1.0,2.47,2.47,2.47,2.47,0.0,2.47,331.43,331.43,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,470.7673339207801,527.3897431824972,494.8409046595426,480.4859176333955,2233.0250930481457,980.9704684516418,470.7673339207801,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1179,8.44716,80.87873,1,1,0.3333333333333333,1.0,7.37,7.37,7.37,7.37,0.0,7.37,338.83,338.83,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,474.11003465208836,529.2467675672277,499.4131127743744,484.727377358486,2239.1688152423353,975.8246092025396,474.11003465208836,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1180,8.4479,80.75037,1,1,0.3333333333333333,1.0,3.6,3.6,3.6,3.6,0.0,3.6,335.29,335.29,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,471.8485630299948,527.599530403525,496.68924581604244,482.12290326361267,2236.0699708196285,977.0720907802071,471.8485630299948,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.996,unclassified,0.3
-1181,8.46928,80.77913,1,1,0.3333333333333333,1.0,7.93,7.93,7.93,7.93,0.0,7.93,346.94,346.94,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,469.95017868636455,525.5539032577627,494.90990209930766,480.31194398815614,2234.416499602239,974.3912992732427,469.95017868636455,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1182,8.47334,80.16677,1,1,0.3333333333333333,1.0,7.33,7.33,7.33,7.33,0.0,7.33,342.12,342.12,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,464.3190825256194,522.3316022659193,485.42390683360105,472.89100056907307,2220.5433307922694,982.7787555385607,464.3190825256194,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1183,8.47485,80.77115,1,1,0.3333333333333333,1.0,1.53,1.53,1.53,1.53,0.0,1.53,331.63,331.63,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,469.20898680779857,524.8470946098303,494.14276650995765,479.55153386348377,2233.6248848599716,973.8615912833999,469.20898680779857,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1184,8.48646,80.36195,1,1,0.3333333333333333,1.0,2.3,2.3,2.3,2.3,0.0,2.3,333.66,333.66,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,463.4762573399852,520.8300869102768,486.77901698237764,472.64931660805195,2223.201104969372,978.0396450185615,463.4762573399852,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1185,8.49849,80.39584,1,1,0.3333333333333333,1.0,2.61,2.61,2.61,2.61,0.0,2.61,331.59,331.59,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,462.3478212927687,519.5742106593275,485.7996111021743,471.62499807845904,2222.618254436757,976.187556616029,462.3478212927687,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1186,8.51151,80.56882,1,1,0.3333333333333333,1.0,4.3,4.3,4.3,4.3,0.0,4.3,332.96,332.96,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,462.42563436633577,518.9553545667176,486.5996438455381,472.21499881272644,2225.007450878645,972.2652970912486,462.42563436633577,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1187,8.51499,80.74651,1,1,0.3333333333333333,1.0,9.52,9.52,9.52,9.52,0.0,9.52,334.79,334.79,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,464.4029701757039,520.1338220443282,489.2696332233746,474.6955499136056,2228.6886720343077,969.6938761867483,464.4029701757039,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1188,8.5192,80.46411,1,1,0.3333333333333333,1.0,2.27,2.27,2.27,2.27,0.0,2.27,331.95,331.95,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,460.5592058126237,517.5174436775177,484.3070564675189,470.044680754677,2221.847089029929,972.8820279441964,460.5592058126237,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1189,8.55709,80.62238,1,1,0.3333333333333333,1.0,5.71,5.71,5.71,5.71,0.0,5.71,336.88,336.88,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,458.01702488339475,514.296134280375,482.42842128186095,467.9767935432584,2221.2563372398968,966.5325948623139,458.01702488339475,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1190,8.55763,80.62587,1,1,0.3333333333333333,1.0,7.3,7.3,7.3,7.3,0.0,7.3,339.42,339.42,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,458.00124241162865,514.2645710922611,482.4267869470488,467.97124583367344,2221.2769309189994,966.4283895421703,458.00124241162865,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1191,8.56241,80.85677,1,1,0.3333333333333333,1.0,6.27,6.27,6.27,6.27,0.0,6.27,347.43,347.43,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,461.07111811301786,516.2317257587499,486.3740012941151,471.6869870845906,2226.134756086385,963.2751201912359,461.07111811301786,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1192,8.5921,80.41267,1,1,0.3333333333333333,1.0,9.48,9.48,9.48,9.48,0.0,9.48,348.81,348.81,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,452.074409939094,509.21999523395135,475.63181582305447,461.4241468782262,2212.778544756818,965.62211704213,452.074409939094,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1193,8.59252,80.60977,1,1,0.3333333333333333,1.0,3.19,3.19,3.19,3.19,0.0,3.19,336.11,336.11,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,453.9460370309302,510.26648118800057,478.32597564114354,463.882512597561,2217.1152596658194,962.7826845941603,453.9460370309302,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1194,8.59517,80.82677,1,1,0.3333333333333333,1.0,24.38,24.38,24.38,24.38,0.0,24.38,344.09,344.09,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,456.93256077678365,512.2204223038015,482.14866860213994,467.48312841025876,2221.864831569726,959.9534233327172,456.93256077678365,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.996,unclassified,0.3
-1195,8.61153,80.51681,1,1,0.3333333333333333,1.0,5.45,5.45,5.45,5.45,0.0,5.45,338.01,338.01,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,450.8095405814708,507.52704055675014,474.81786916246006,460.47867904712876,2212.955365838611,961.9458982907707,450.8095405814708,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1196,8.6128,80.70208,1,1,0.3333333333333333,1.0,4.65,4.65,4.65,4.65,0.0,4.65,334.35,334.35,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,452.95741057649195,508.84351832197007,477.7137869944603,463.16765465163263,2217.02648133336,959.39279376059,452.95741057649195,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1197,8.61921,81.14049,1,1,0.3333333333333333,1.0,9.6,9.6,9.6,9.6,0.0,9.6,350.21,350.21,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,461.1817095727324,514.7453786622922,487.48706632170143,472.56633158345784,2226.936694413267,954.6259309836114,461.1817095727324,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1198,8.6213,80.7978,1,1,0.3333333333333333,1.0,6.63,6.63,6.63,6.63,0.0,6.63,348.51,348.51,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,453.55517721077996,508.9700010828923,478.68161841909426,464.0385874833603,2218.341671859214,957.3675996396006,453.55517721077996,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1199,8.62135,80.97601,1,1,0.3333333333333333,1.0,1.17,1.17,1.17,1.17,0.0,1.17,335.68,335.68,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,457.0306004877078,511.5152763981228,482.795782876011,467.9958777518771,2222.619756496919,955.6370588559398,457.0306004877078,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1200,8.62952,80.56754,1,1,0.3333333333333333,1.0,3.18,3.18,3.18,3.18,0.0,3.18,333.65,333.65,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,449.357042213589,505.8499186085302,473.5845512139596,459.18299379853846,2212.1338140253406,959.2590752787265,449.357042213589,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1201,8.63006,80.57103,1,1,0.3333333333333333,1.0,2.36,2.36,2.36,2.36,0.0,2.36,332.78,332.78,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,449.3369383752416,505.8142701363347,473.5790748656978,459.1734077939501,2212.153736098698,959.1522549303077,449.3369383752416,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1202,8.63045,80.70648,1,1,0.3333333333333333,1.0,4.17,4.17,4.17,4.17,0.0,4.17,339.82,339.82,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,451.0781538526352,506.933638592798,475.86236669502745,461.3085689381583,2215.2099835315466,957.3893886537193,451.0781538526352,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1203,8.63466,80.53464,1,1,0.3333333333333333,1.0,3.24,3.24,3.24,3.24,0.0,3.24,338.93,338.93,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,448.4303559304766,505.06448046468125,472.52411733996826,458.1602122207298,2210.835279980561,959.1445906440132,448.4303559304766,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1204,8.6401,80.65864,1,1,0.3333333333333333,1.0,15.49,15.49,15.49,15.49,0.0,15.49,339.77,339.77,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,449.3285485411378,505.4046236243336,473.9303741762764,459.4254087807555,2213.056303375829,956.9054191781978,449.3285485411378,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1205,8.65994,80.76608,1,1,0.3333333333333333,1.0,2.09,2.09,2.09,2.09,0.0,2.09,334.64,334.64,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,448.772786883088,504.31997255219426,473.8052117800233,459.18587370037477,2213.3975276226315,953.4407295010227,448.772786883088,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1206,8.66698,80.36886,1,1,0.3333333333333333,1.0,3.35,3.35,3.35,3.35,0.0,3.35,337.97,337.97,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,443.47279731003584,500.77570606050574,466.86468005463166,452.70484692975805,2203.6654413291176,958.0675034702306,443.47279731003584,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.998,unclassified,0.3
-1207,8.67386,80.74609,1,1,0.3333333333333333,1.0,6.91,6.91,6.91,6.91,0.0,6.91,338.19,338.19,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,446.91501580699986,502.5524363617359,471.8799544301479,457.2779545867011,2211.4162371972106,952.1275214743914,446.91501580699986,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1208,8.68129,81.15162,1,1,0.3333333333333333,1.0,6.41,6.41,6.41,6.41,0.0,6.41,341.5,341.5,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,454.7685161951385,508.18741167557897,481.1606778271488,466.22117816194515,2220.500062850171,947.6623899550714,454.7685161951385,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1209,8.6821,80.75552,1,1,0.3333333333333333,1.0,5.09,5.09,5.09,5.09,0.0,5.09,349.96,349.96,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,446.1623331239108,501.74773280094166,471.16893615231044,456.5559885489667,2210.742280403695,951.1086840722385,446.1623331239108,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1210,8.74873,80.32748,1,1,0.3333333333333333,1.0,3.57,3.57,3.57,3.57,0.0,3.57,338.49,338.49,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,434.1624703875717,491.61310447202186,457.39381209223035,443.28058964217234,2193.8594181940957,949.7535066950311,434.1624703875717,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.998,unclassified,0.3
-1211,8.78987,80.99559,1,1,0.3333333333333333,1.0,12.29,12.29,12.29,12.29,0.0,12.29,343.59,343.59,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,439.1284846144398,493.32961350664493,465.0943042525049,450.24642022122737,2204.837701895764,936.7878165745146,439.1284846144398,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.996,unclassified,0.3
-1212,8.80894,80.39244,1,1,0.3333333333333333,1.0,3.36,3.36,3.36,3.36,0.0,3.36,341.51,341.51,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,427.8698181328379,485.0556634679878,451.4200166857731,437.21033589077035,2188.7056044379574,942.0732000209942,427.8698181328379,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.998,unclassified,0.3
-1213,8.85911,80.74155,1,1,0.3333333333333333,1.0,16.02,16.02,16.02,16.02,0.0,16.02,349.7,349.7,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,426.4735392930083,482.01248621079634,451.5454900456732,436.91317759628987,2191.18772420065,931.6965258446002,426.4735392930083,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1214,8.97013,80.69147,1,1,0.3333333333333333,1.0,6.62,6.62,6.62,6.62,0.0,6.62,345.28,345.28,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,413.44856209657775,469.17593447039496,438.39414960255834,423.7927949618688,2177.950706740538,920.0356193961584,413.44856209657775,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1215,8.9767,80.37984,1,1,0.3333333333333333,1.0,6.26,6.26,6.26,6.26,0.0,6.26,336.51,336.51,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,409.165537223698,466.3723342397324,432.7241662708287,418.5084742755706,2170.1507891290007,923.8272479062522,409.165537223698,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1216,8.97723,80.38334,1,1,0.3333333333333333,1.0,6.26,6.26,6.26,6.26,0.0,6.26,337.39,337.39,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,409.13116785393635,466.32303142006975,432.70665401153605,418.48599058681316,2170.1700398625967,923.7115273564158,409.13116785393635,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1217,9.02789,77.86799,1,1,0.3333333333333333,1.0,11.75,11.75,11.75,11.75,0.0,11.75,345.65,345.65,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,402.81309152860956,530.0784359216333,402.99884031606007,402.98204102058753,2124.8434106501804,942.2898794971007,402.81309152860956,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1218,9.04133,80.45132,1,1,0.3333333333333333,1.0,19.68,19.68,19.68,19.68,0.0,19.68,367.0,367.0,0.0,0.0,1.0,0.0,0.0,0.0,industrial_zone,4,402.57324730307545,459.4502281541603,426.4991036894047,412.1754209858477,2164.698951991714,915.5705381835813,402.57324730307545,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1219,9.11122,80.50833,1,1,0.3333333333333333,1.0,5.42,5.42,5.42,5.42,0.0,5.42,339.2,339.2,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,395.4105381150192,451.9947169671584,419.6405073792164,405.22950471812146,2158.3804343954253,906.9993589509006,395.4105381150192,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1220,9.17411,80.12911,1,1,0.3333333333333333,1.0,2.97,2.97,2.97,2.97,0.0,2.97,332.22,332.22,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,386.3916373473187,444.5592238082388,407.9430711949013,394.8752953588146,2143.2389923168785,906.7420733461777,386.3916373473187,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1221,9.17741,78.13036,1,1,0.3333333333333333,1.0,6.86,6.86,6.86,6.86,0.0,6.86,346.2,346.2,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,386.38356993723505,501.7116150729571,388.3981188504471,388.3830017675963,2110.961940177697,923.3718197207712,386.38356993723505,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1222,9.18498,80.30385,1,1,0.3333333333333333,1.0,6.16,6.16,6.16,6.16,0.0,6.16,347.17,347.17,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,385.58564279572903,443.0816217965953,408.84887091317665,394.7159611209749,2145.7919844743633,902.2511541201575,385.58564279572903,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1223,9.19589,80.66298,1,1,0.3333333333333333,1.0,1.84,1.84,1.84,1.84,0.0,1.84,337.37,337.37,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,388.15690602725,443.8884140971854,413.1437530010167,398.5278969448967,2152.76022348096,895.4729760660834,388.15690602725,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1224,9.22821,77.66577,1,1,0.3333333333333333,1.0,16.19,16.19,16.19,16.19,0.0,16.19,339.43,339.43,0.0,0.0,0.0,0.0,0.0,0.0,factory,1,380.60743163529344,522.4721458266008,380.6254253683865,380.60743163529344,2100.823593780944,922.5477264411173,380.62523417042286,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1225,9.26766,80.71529,1,1,0.3333333333333333,1.0,6.53,6.53,6.53,6.53,0.0,6.53,340.77,340.77,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,381.15911645222104,436.5366250778285,406.43091294391576,391.74161981218697,2146.211247279797,886.8703396439403,381.15911645222104,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1226,9.28584,80.72318,1,1,0.3333333333333333,1.0,3.86,3.86,3.86,3.86,0.0,3.86,340.11,340.11,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,379.3079485952186,434.62344177133485,404.62898263682865,389.9271753520211,2144.4273607012865,884.7625343271893,379.3079485952186,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1227,9.39429,80.28052,1,1,0.3333333333333333,1.0,3.06,3.06,3.06,3.06,0.0,3.06,338.13,338.13,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,362.2219626249127,419.796045221956,385.4378309410167,371.313340094324,2122.474566632283,879.722382431457,362.2219626249127,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.999,unclassified,0.3
-1228,9.47052,78.63935,1,1,0.3333333333333333,1.0,5.55,5.55,5.55,5.55,0.0,5.55,342.36,342.36,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,357.68532279082257,448.25869662341444,366.66584889225203,363.7579781618373,2084.831085941637,888.6594117676933,357.68532279082257,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1229,9.77185,78.36581,1,1,0.3333333333333333,1.0,3.64,3.64,3.64,3.64,0.0,3.64,340.43,340.43,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,322.1982224611246,431.2397292674514,327.0507011060848,325.82613977566604,2047.9867774220797,855.9418888808706,322.1982224611246,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.998,unclassified,0.3
-1230,9.8061,77.88528,1,1,0.3333333333333333,1.0,7.57,7.57,7.57,7.57,0.0,7.57,340.12,340.12,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,316.29749394270533,455.6405615306568,316.60477682603187,316.5882980294817,2038.8174343142946,855.995412027743,316.29749394270533,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.996,unclassified,0.3
-1231,9.80675,77.88925,1,1,0.3333333333333333,1.0,7.57,7.57,7.57,7.57,0.0,7.57,344.35,344.35,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,316.23055763538787,455.3341344229927,316.5531479980762,316.5366994987693,2038.7849360028306,855.8788278200411,316.23055763538787,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.992,unclassified,0.3
-1232,9.90981,78.52617,1,1,0.3333333333333333,1.0,4.17,4.17,4.17,4.17,0.0,4.17,339.05,339.05,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,309.01897111861246,409.4321637422667,316.2779132338381,313.4387313441654,2034.825817590565,840.0204618055571,309.01897111861246,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,1.0,unclassified,0.3
-1233,9.98556,77.43252,1,1,0.3333333333333333,1.0,5.73,5.73,5.73,5.73,0.0,5.73,336.54,336.54,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,297.07296011139783,470.2445604178917,298.3092155878309,298.28939118565637,2014.958130361689,842.7768688610245,297.07296011139783,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.996,unclassified,0.3
-1234,11.62862,78.61463,1,1,0.3333333333333333,1.0,4.3,4.3,4.3,4.3,0.0,4.3,331.27,331.27,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,117.71612342890315,248.66298359377706,138.4847220783038,130.81464810223943,1846.5965954602393,648.7409938519834,117.71612342890315,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.996,unclassified,0.3
-1235,11.52704,77.24921,1,1,0.3333333333333333,1.0,3.56,3.56,3.56,3.56,0.0,3.56,330.49,330.49,0.0,0.0,0.0,0.0,0.0,0.0,industrial_zone,4,124.99623215200558,375.8992316316841,130.90161967907076,128.735746217012,1842.592513721506,678.5032855998343,124.99623215200558,999.0,0,0,0,0,0,0,-1,-1,unclassified,0.3,No rule matched,unclassified,0.996,unclassified,0.3
